date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-05-30,SKU-032,9.0,843.39,93.71,0
2026-04-17,SKU-006,16.0,2309.44,144.34,0
2026-08-29,SKU-004,4.0,1521.36,380.34,0
2025-09-01,SKU-001,7.0,1146.74,163.82,1
2026-06-27,SKU-045,1.0,180.06,180.06,0
2026-07-25,SKU-049,2.0,278.66,139.33,0
2025-10-01,SKU-027,6.0,207.66,34.61,0
2025-02-02,SKU-011,1.0,220.84,220.84,0
2025-05-28,SKU-024,12.0,282.96,23.58,1
2024-12-26,SKU-025,20.0,1821.0,91.05,0
2025-09-17,SKU-038,3.0,249.36,83.12,0
2025-08-15,SKU-051,9.0,466.83,51.87,1
2024-10-11,SKU-032,26.0,2037.36,78.36,1
2025-06-17,SKU-059,6.0,1326.36,221.06,0
2025-05-16,SKU-056,1.0,216.25,216.25,0
2024-11-21,SKU-056,3.0,648.75,216.25,0
2026-01-03,SKU-021,9.0,361.44,40.16,1
2025-12-18,SKU-054,3.0,538.95,179.65,1
2024-06-14,SKU-016,14.0,394.1,28.15,0
2025-06-29,SKU-036,12.0,581.16,48.43,0
2026-04-30,SKU-060,4.0,774.52,193.63,0
2026-05-23,SKU-007,6.0,2522.22,420.37,0
2026-03-27,SKU-011,2.0,441.68,220.84,0
2024-11-05,SKU-001,1.0,185.03,185.03,0
2025-03-31,SKU-059,9.0,1989.54,221.06,0
2026-03-13,SKU-038,4.0,332.48,83.12,0
2025-12-24,SKU-034,28.0,859.04,30.68,1
2026-02-14,SKU-032,17.0,1593.07,93.71,0
2025-05-29,SKU-048,4.0,579.32,144.83,1
2025-11-19,SKU-053,15.0,1293.6,86.24,0
2025-12-01,SKU-049,1.0,139.33,139.33,0
2025-08-14,SKU-015,4.0,194.76,48.69,1
2024-04-27,SKU-048,3.0,530.22,176.74,0
2024-10-02,SKU-008,4.0,1484.8,371.2,0
2024-11-16,SKU-019,3.0,226.71,75.57,0
2026-06-09,SKU-004,1.0,380.34,380.34,0
2026-01-16,SKU-053,7.0,603.68,86.24,0
2025-01-26,SKU-045,2.0,360.12,180.06,0
2026-01-13,SKU-051,1.0,59.04,59.04,0
2026-08-20,SKU-056,3.0,526.95,175.65,1
2026-07-01,SKU-039,2.0,117.72,58.86,1
2024-11-28,SKU-051,5.0,249.5,49.9,1
2025-03-01,SKU-056,3.0,648.75,216.25,0
2024-03-26,SKU-038,5.0,415.6,83.12,0
2024-07-29,SKU-010,13.0,7699.12,592.24,0
2024-11-28,SKU-024,9.0,211.5,23.5,1
2026-02-13,SKU-002,1.0,184.36,184.36,0
2026-01-25,SKU-020,0.0,548.56,68.57,0
2025-11-14,SKU-021,1.0,45.85,45.85,0
2026-01-28,SKU-043,15.0,2429.85,161.99,0
2025-12-12,SKU-005,3.0,1471.8,490.6,0
2025-07-16,SKU-060,20.0,3872.6,193.63,0
2026-06-03,SKU-029,3.0,271.11,90.37,0
2025-08-08,SKU-018,7.0,529.9,75.7,0
2025-10-16,SKU-031,16.0,1950.72,121.92,1
2026-07-06,SKU-001,1.0,149.14,149.14,1
2026-01-28,SKU-026,5.0,371.35,74.27,0
2024-10-11,SKU-024,7.0,159.88,22.84,1
2024-12-23,SKU-007,11.0,3563.78,323.98,1
2024-07-02,SKU-015,11.0,495.44,45.04,1
2026-05-30,SKU-056,1.0,216.25,216.25,0
2025-02-01,SKU-019,3.0,226.70999999999998,75.57,0
2024-05-29,SKU-060,6.0,1161.78,193.63,0
2026-07-15,SKU-058,7.0,2419.13,345.59,0
2025-11-30,SKU-011,2.0,359.14,179.57,1
2026-06-18,SKU-037,3.0,207.9,69.3,0
2025-09-11,SKU-015,5.0,290.15,58.03,0
2025-01-24,SKU-028,1.0,26.65,26.65,0
2025-11-20,SKU-051,2.0,118.08,59.04,0
2026-07-31,SKU-037,4.0,277.2,69.3,0
2025-03-20,SKU-022,21.0,1038.03,49.43,1
2024-12-17,SKU-013,25.0,1568.75,62.75,1
2024-01-15,SKU-040,4.0,175.0,43.75,0
2025-03-29,SKU-028,2.0,53.3,26.65,0
2025-06-08,SKU-058,4.0,1382.36,345.59,0
2024-02-11,SKU-012,3.0,687.6,229.2,0
2024-12-07,SKU-013,13.0,1037.27,79.79,0
2025-08-13,SKU-020,10.0,605.4,60.54,1
2024-04-04,SKU-044,2.0,250.04,125.02,0
2026-02-02,SKU-047,0.0,0.0,46.3,0
2025-03-04,SKU-005,5.0,2453.0,490.6,0
2024-03-23,SKU-036,8.0,387.44,48.43,0
2025-01-04,SKU-024,4.0,116.72,29.18,0
2025-01-01,SKU-057,1.0,64.15,64.15,1
2024-07-26,SKU-058,3.0,1036.77,345.59,0
2025-05-16,SKU-058,1.0,345.59,345.59,0
2025-02-14,SKU-048,7.0,1237.18,176.74,0
2026-03-01,SKU-026,6.0,445.62,74.27,0
2024-09-27,SKU-042,7.0,400.4,57.2,0
2024-11-27,SKU-058,9.0,2591.01,287.89,1
2026-07-18,SKU-015,9.0,522.27,58.03,0
2025-03-09,SKU-023,1.0,73.13,73.13,0
2025-06-14,SKU-040,2.0,87.5,43.75,0
2026-04-13,SKU-007,14.0,5885.18,420.37,0
2025-10-03,SKU-044,4.0,500.08,125.02,0
2024-07-09,SKU-014,18.0,321.3,17.85,0
2024-02-14,SKU-044,1.0,104.55,104.55,1
2024-01-20,SKU-037,4.0,277.2,69.3,0
2026-05-23,SKU-039,1.0,76.54,76.54,0
2024-02-18,SKU-020,9.0,551.16,61.24,1
2024-08-15,SKU-059,13.0,2546.96,195.92,1
2026-05-07,SKU-046,1.0,90.79,90.79,0
2026-04-08,SKU-042,7.0,400.4,57.2,0
2025-01-15,SKU-014,7.0,124.95,17.85,0
2026-02-05,SKU-020,6.0,411.42,68.57,0
2026-07-26,SKU-046,1.0,90.79,90.79,0
2025-08-01,SKU-051,3.0,177.12,59.04,0
2025-01-23,SKU-042,16.0,915.2,57.2,0
2025-03-08,SKU-011,1.0,220.84,220.84,0
2026-08-02,SKU-060,20.0,3872.6,193.63,0
2024-02-29,SKU-015,7.0,406.21,58.03,0
2026-08-09,SKU-059,11.0,2431.66,221.06,0
2024-11-17,SKU-034,12.0,480.96,40.08,0
2026-01-24,SKU-059,1.0,221.06,221.06,0
2025-06-11,SKU-006,14.0,2020.76,144.34,0
2025-10-08,SKU-012,2.0,458.4,229.2,0
2024-02-21,SKU-044,3.0,375.06,125.02,0
2025-08-13,SKU-051,5.0,234.8,46.96,1
2026-05-19,SKU-060,10.0,1936.3,193.63,0
2026-07-18,SKU-052,5.0,1106.2,221.24,0
2025-12-10,SKU-057,3.0,250.02,83.34,0
2025-09-24,SKU-048,4.0,706.96,176.74,0
2024-11-14,SKU-027,6.0,207.66,34.61,0
2026-07-19,SKU-037,4.0,277.2,69.3,0
2025-04-25,SKU-047,2.0,92.6,46.3,0
2026-05-27,SKU-040,2.0,87.5,43.75,0
2025-09-25,SKU-018,2.0,151.4,75.7,0
2026-06-18,SKU-005,2.0,981.2,490.6,0
2025-09-01,SKU-053,18.0,1264.32,70.24,1
2025-06-27,SKU-025,13.0,1183.65,91.05,0
2025-02-26,SKU-033,6.0,399.36,66.56,0
2024-04-25,SKU-057,3.0,250.02,83.34,0
2025-02-13,SKU-040,1.0,43.75,43.75,0
2024-01-29,SKU-005,1.0,490.6,490.6,0
2025-09-07,SKU-003,9.0,2411.55,267.95,0
2025-07-29,SKU-028,1.0,26.65,26.65,0
2026-08-22,SKU-040,2.0,87.5,43.75,0
2026-04-01,SKU-053,10.0,862.4,86.24,0
2024-11-12,SKU-031,8.0,1139.84,142.48,0
2024-04-12,SKU-051,3.0,177.12,59.04,0
2025-02-13,SKU-010,5.0,2961.2,592.24,0
2025-12-01,SKU-017,1.0,44.17,44.17,0
2026-04-24,SKU-060,6.0,1161.78,193.63,0
2024-07-03,SKU-028,2.0,47.0,23.5,1
2024-11-18,SKU-033,13.0,865.28,66.56,0
2025-09-22,SKU-025,9.0,819.45,91.05,0
2024-12-17,SKU-005,2.0,790.16,395.08,1
2026-05-10,SKU-015,4.0,232.12,58.03,0
2026-07-04,SKU-022,13.0,707.72,54.44,1
2024-07-25,SKU-010,1.0,592.24,592.24,0
2026-04-09,SKU-007,14.0,5885.18,420.37,0
2026-02-08,SKU-052,3.0,663.72,221.24,0
2025-11-03,SKU-009,1.0,148.6,148.6,0
2025-03-21,SKU-057,5.0,332.85,66.57,1
2024-04-27,SKU-027,5.0,173.05,34.61,0
2025-08-02,SKU-053,24.0,2069.76,86.24,0
2025-06-13,SKU-034,15.0,601.2,40.08,0
2024-04-08,SKU-003,8.0,2143.6,267.95,0
2026-07-23,SKU-038,3.0,249.36,83.12,0
2025-10-08,SKU-058,1.0,345.59,345.59,0
2025-10-17,SKU-046,2.0,181.58,90.79,0
2024-03-02,SKU-018,13.0,984.1,75.7,0
2026-07-11,SKU-012,1.0,229.2,229.2,0
2026-06-21,SKU-011,0.0,0.0,220.84,0
2026-05-19,SKU-017,1.0,44.17,44.17,0
2026-02-02,SKU-046,1.0,90.79,90.79,0
2026-05-15,SKU-018,9.0,681.3,75.7,0
2026-07-28,SKU-046,3.0,272.37,90.79,0
2024-10-13,SKU-056,3.0,556.74,185.58,1
2025-07-01,SKU-010,13.0,6747.13,519.01,1
2024-09-26,SKU-060,9.0,1742.67,193.63,0
2024-12-09,SKU-047,3.0,138.9,46.3,0
2025-02-23,SKU-035,2.0,78.04,39.02,0
2026-01-20,SKU-020,11.0,754.27,68.57,0
2024-03-02,SKU-024,5.0,145.9,29.18,0
2025-04-29,SKU-032,17.0,1593.07,93.71,0
2024-04-19,SKU-020,8.0,548.56,68.57,0
2024-12-29,SKU-032,14.0,1311.94,93.71,0
2024-09-28,SKU-008,3.0,1113.6,371.2,0
2025-06-05,SKU-056,3.0,648.75,216.25,0
2024-04-26,SKU-038,3.0,249.36,83.12,0
2026-05-17,SKU-045,1.0,180.06,180.06,0
2025-08-05,SKU-036,10.0,484.3,48.43,0
2024-11-11,SKU-026,6.0,445.62,74.27,0
2024-06-12,SKU-004,1.0,380.34,380.34,0
2024-08-04,SKU-060,17.0,3291.71,193.63,0
2025-07-05,SKU-045,2.0,288.4,144.2,1
2025-12-23,SKU-030,6.0,173.82,28.97,1
2025-02-26,SKU-027,7.0,242.27,34.61,0
2026-03-27,SKU-054,4.0,869.2,217.3,0
2026-05-21,SKU-006,12.0,1732.08,144.34,0
2026-06-06,SKU-004,2.0,760.68,380.34,0
2026-01-01,SKU-038,6.0,407.34,67.89,1
2025-06-08,SKU-050,0.0,200.32,200.32,0
2025-07-21,SKU-051,7.0,413.28,59.04,0
2024-11-15,SKU-038,5.0,415.6,83.12,0
2025-06-03,SKU-060,16.0,3098.08,193.63,0
2024-09-19,SKU-043,13.0,2105.87,161.99,0
2026-05-02,SKU-038,5.0,415.6,83.12,0
2024-11-04,SKU-049,2.0,278.66,139.33,0
2024-10-09,SKU-016,21.0,591.15,28.15,0
2026-01-29,SKU-023,1.0,73.13,73.13,0
2025-11-20,SKU-020,0.0,822.84,68.57,0
2024-04-12,SKU-032,10.0,937.1,93.71,0
2024-04-08,SKU-004,3.0,1141.02,380.34,0
2025-06-16,SKU-031,15.0,2137.2,142.48,0
2025-09-13,SKU-047,2.0,92.6,46.3,0
2026-01-11,SKU-002,8.0,1474.88,184.36,0
2025-07-25,SKU-057,6.0,500.04,83.34,0
2025-06-25,SKU-058,6.0,2073.54,345.59,0
2025-10-19,SKU-059,4.0,884.24,221.06,0
2024-02-06,SKU-045,2.0,360.12,180.06,0
2026-03-28,SKU-059,2.0,442.12,221.06,0
2024-09-30,SKU-016,15.0,422.25,28.15,0
2025-02-21,SKU-003,5.0,1339.75,267.95,0
2025-11-20,SKU-022,16.0,1016.32,63.52,0
2024-04-01,SKU-033,15.0,998.4,66.56,0
2026-08-22,SKU-052,4.0,884.96,221.24,0
2025-04-05,SKU-001,2.0,370.06,185.03,0
2025-08-05,SKU-010,2.0,1184.48,592.24,0
2025-02-12,SKU-012,3.0,687.6,229.2,0
2025-08-31,SKU-021,4.0,183.4,45.85,0
2024-07-06,SKU-032,30.0,2434.2,81.14,1
2025-07-31,SKU-031,10.0,1424.8,142.48,0
2024-08-21,SKU-006,15.0,2165.1,144.34,0
2026-04-06,SKU-026,8.0,594.16,74.27,0
2025-08-02,SKU-020,5.0,342.85,68.57,0
2025-12-12,SKU-040,2.0,87.5,43.75,0
2024-11-28,SKU-003,13.0,2995.46,230.42,1
2024-04-03,SKU-019,4.0,302.28,75.57,0
2024-05-11,SKU-033,16.0,1064.96,66.56,0
2024-07-15,SKU-001,4.0,740.12,185.03,0
2026-02-11,SKU-045,2.0,360.12,180.06,0
2026-03-13,SKU-059,2.0,442.12,221.06,0
2026-02-21,SKU-015,10.0,580.3,58.03,0
2026-06-22,SKU-046,2.0,181.58,90.79,0
2025-05-30,SKU-012,1.0,229.2,229.2,0
2025-02-16,SKU-024,4.0,116.72,29.18,0
2025-08-13,SKU-055,3.0,434.22,144.74,1
2024-10-17,SKU-033,14.0,931.84,66.56,0
2025-07-05,SKU-014,29.0,460.23,15.87,1
2024-10-26,SKU-034,20.0,801.6,40.08,0
2026-01-08,SKU-044,4.0,500.08,125.02,0
2026-02-13,SKU-030,1.0,35.99,35.99,0
2024-10-04,SKU-018,10.0,757.0,75.7,0
2024-12-13,SKU-043,7.0,1133.93,161.99,0
2024-06-15,SKU-013,14.0,1117.06,79.79,0
2024-02-13,SKU-027,1.0,34.61,34.61,0
2025-04-14,SKU-051,2.0,118.08,59.04,0
2025-05-28,SKU-010,10.0,5123.8,512.38,1
2025-01-01,SKU-024,3.0,70.41,23.47,1
2024-01-14,SKU-028,2.0,53.3,26.65,0
2025-05-22,SKU-022,14.0,889.28,63.52,0
2025-10-29,SKU-056,4.0,865.0,216.25,0
2025-09-21,SKU-030,2.0,71.98,35.99,0
2026-04-27,SKU-048,4.0,706.96,176.74,0
2025-07-27,SKU-025,14.0,1274.7,91.05,0
2025-07-21,SKU-019,2.0,151.14,75.57,0
2026-05-06,SKU-047,1.0,46.3,46.3,0
2025-10-24,SKU-054,6.0,1303.8,217.3,0
2024-12-21,SKU-001,7.0,1071.28,153.04,1
2024-05-03,SKU-013,17.0,1356.43,79.79,0
2024-09-09,SKU-010,0.0,5209.2,520.92,1
2025-05-18,SKU-033,17.0,1131.52,66.56,0
2024-01-21,SKU-004,1.0,380.34,380.34,0
2024-09-02,SKU-051,7.0,335.3,47.9,1
2026-07-04,SKU-055,5.0,774.05,154.81,1
2024-08-18,SKU-040,4.0,139.88,34.97,1
2024-09-28,SKU-052,11.0,2433.64,221.24,0
2026-05-26,SKU-052,9.0,1788.21,198.69,1
2026-02-10,SKU-006,11.0,1587.74,144.34,0
2026-02-25,SKU-015,10.0,580.3,58.03,0
2025-10-03,SKU-042,14.0,800.8,57.2,0
2024-10-01,SKU-020,0.0,274.28,68.57,0
2026-06-30,SKU-027,3.0,103.83,34.61,0
2025-11-04,SKU-040,3.0,131.25,43.75,0
2025-10-17,SKU-014,19.0,339.15,17.85,0
2026-06-01,SKU-042,7.0,400.4,57.2,0
2024-02-03,SKU-016,13.0,365.95,28.15,0
2024-02-14,SKU-048,4.0,544.84,136.21,1
2024-10-23,SKU-012,8.0,1833.6,229.2,0
2024-09-06,SKU-057,1.0,83.34,83.34,0
2026-08-06,SKU-048,3.0,530.22,176.74,0
2024-04-04,SKU-034,12.0,480.96,40.08,0
2025-08-05,SKU-055,3.0,566.91,188.97,0
2025-08-13,SKU-048,14.0,1878.94,134.21,1
2025-03-17,SKU-003,9.0,2089.62,232.18,1
2026-02-02,SKU-029,1.0,90.37,90.37,0
2024-10-06,SKU-046,1.0,90.79,90.79,0
2025-01-23,SKU-037,3.0,207.9,69.3,0
2025-10-31,SKU-028,1.0,26.65,26.65,0
2024-05-21,SKU-060,12.0,2323.56,193.63,0
2024-08-25,SKU-042,12.0,686.4,57.2,0
2025-11-10,SKU-016,27.0,760.05,28.15,0
2026-04-19,SKU-030,1.0,35.99,35.99,0
2024-04-27,SKU-044,5.0,625.1,125.02,0
2025-07-25,SKU-025,6.0,546.3,91.05,0
2024-10-22,SKU-008,1.0,371.2,371.2,0
2026-03-15,SKU-036,13.0,537.55,41.35,1
2024-07-17,SKU-015,4.0,232.12,58.03,0
2026-06-15,SKU-023,1.0,73.13,73.13,0
2024-08-09,SKU-059,4.0,884.24,221.06,0
2024-10-04,SKU-012,2.0,458.4,229.2,0
2026-08-12,SKU-042,14.0,663.04,47.36,1
2024-06-26,SKU-003,5.0,1339.75,267.95,0
2024-04-30,SKU-032,16.0,1499.36,93.71,0
2024-08-01,SKU-043,7.0,1133.93,161.99,0
2025-03-08,SKU-003,9.0,2411.55,267.95,0
2026-07-24,SKU-048,6.0,1060.44,176.74,0
2025-07-18,SKU-048,2.0,353.48,176.74,0
2025-01-03,SKU-029,3.0,236.13,78.71,1
2026-03-28,SKU-020,4.0,274.28,68.57,0
2024-01-29,SKU-026,2.0,148.54,74.27,0
2024-07-25,SKU-047,1.0,46.3,46.3,0
2024-05-22,SKU-013,25.0,1994.75,79.79,0
2026-03-23,SKU-022,13.0,825.76,63.52,0
2026-05-06,SKU-022,14.0,889.28,63.52,0
2025-06-12,SKU-029,1.0,90.37,90.37,0
2026-04-04,SKU-028,1.0,26.65,26.65,0
2026-04-25,SKU-022,13.0,825.76,63.52,0
2024-11-25,SKU-020,11.0,651.64,59.24,1
2026-08-16,SKU-010,11.0,5503.41,500.31,1
2024-04-01,SKU-005,2.0,981.2,490.6,0
2025-08-31,SKU-058,2.0,691.18,345.59,0
2024-05-02,SKU-024,2.0,58.36,29.18,0
2024-04-26,SKU-014,16.0,285.6,17.85,0
2025-09-29,SKU-028,1.0,26.65,26.65,0
2026-01-30,SKU-034,0.0,360.72,40.08,0
2024-04-23,SKU-003,10.0,2679.5,267.95,0
2025-05-13,SKU-014,17.0,303.45,17.85,0
2024-04-14,SKU-008,1.0,371.2,371.2,0
2026-01-24,SKU-006,6.0,866.04,144.34,0
2025-09-02,SKU-001,8.0,1480.24,185.03,0
2026-08-17,SKU-056,1.0,172.99,172.99,1
2025-04-04,SKU-044,2.0,250.04,125.02,0
2025-04-28,SKU-048,4.0,706.96,176.74,0
2026-04-25,SKU-055,1.0,188.97,188.97,0
2024-07-20,SKU-045,1.0,180.06,180.06,0
2026-04-19,SKU-057,0.0,333.36,83.34,0
2026-05-12,SKU-022,10.0,635.2,63.52,0
2024-05-15,SKU-034,18.0,721.44,40.08,0
2025-11-30,SKU-022,30.0,1715.1,57.17,1
2025-06-11,SKU-038,2.0,166.24,83.12,0
2025-02-27,SKU-021,2.0,91.7,45.85,0
2026-04-05,SKU-039,0.0,0.0,76.54,0
2024-02-25,SKU-012,2.0,458.4,229.2,0
2025-03-21,SKU-022,21.0,1072.89,51.09,1
2026-07-17,SKU-019,1.0,75.57,75.57,0
2026-04-03,SKU-049,2.0,278.66,139.33,0
2024-08-21,SKU-040,1.0,43.75,43.75,0
2024-04-13,SKU-004,1.0,380.34,380.34,0
2025-11-23,SKU-008,2.0,562.02,281.01,1
2025-08-30,SKU-003,6.0,1607.7,267.95,0
2026-08-05,SKU-053,17.0,1466.08,86.24,0
2025-06-29,SKU-053,21.0,1811.04,86.24,0
2025-12-09,SKU-022,17.0,1079.84,63.52,0
2025-06-29,SKU-034,13.0,521.04,40.08,0
2025-03-14,SKU-003,5.0,1339.75,267.95,0
2025-11-15,SKU-018,10.0,757.0,75.7,0
2026-02-13,SKU-015,1.0,58.03,58.03,0
2025-01-14,SKU-038,5.0,415.6,83.12,0
2024-06-19,SKU-052,10.0,2212.4,221.24,0
2025-02-19,SKU-004,3.0,1011.81,337.27,1
2025-09-29,SKU-038,4.0,332.48,83.12,0
2024-05-17,SKU-021,2.0,91.7,45.85,0
2024-01-22,SKU-016,10.0,281.5,28.15,0
2026-03-29,SKU-026,5.0,371.35,74.27,0
2026-05-22,SKU-046,1.0,90.79,90.79,0
2025-09-20,SKU-048,2.0,353.48,176.74,0
2024-03-14,SKU-011,2.0,441.68,220.84,0
2026-05-03,SKU-057,4.0,333.36,83.34,0
2026-07-16,SKU-043,8.0,1295.92,161.99,0
2024-07-21,SKU-058,3.0,1036.77,345.59,0
2024-05-23,SKU-042,4.0,228.8,57.2,0
2026-06-24,SKU-026,7.0,519.89,74.27,0
2026-07-17,SKU-043,3.0,485.97,161.99,0
2025-11-03,SKU-053,12.0,1034.88,86.24,0
2025-06-07,SKU-017,2.0,88.34,44.17,0
2025-05-30,SKU-023,2.0,146.26,73.13,0
2024-11-22,SKU-007,7.0,2942.59,420.37,0
2024-11-04,SKU-010,4.0,2368.96,592.24,0
2025-05-14,SKU-003,4.0,1071.8,267.95,0
2024-09-23,SKU-014,14.0,249.9,17.85,0
2025-11-15,SKU-037,5.0,346.5,69.3,0
2024-05-17,SKU-019,1.0,75.57,75.57,0
2026-01-25,SKU-029,2.0,180.74,90.37,0
2026-04-07,SKU-033,9.0,599.04,66.56,0
2026-03-02,SKU-052,5.0,1106.2,221.24,0
2025-10-13,SKU-047,5.0,192.0,38.4,1
2025-05-02,SKU-041,1.0,59.71,59.71,0
2024-11-07,SKU-005,0.0,1962.4,490.6,0
2025-10-22,SKU-008,1.0,371.2,371.2,0
2024-12-29,SKU-024,4.0,116.72,29.18,0
2024-12-21,SKU-007,7.0,2483.25,354.75,1
2024-11-02,SKU-060,6.0,1161.78,193.63,0
2025-07-27,SKU-044,1.0,125.02,125.02,0
2024-04-10,SKU-003,9.0,2411.55,267.95,0
2024-02-24,SKU-014,17.0,303.45,17.85,0
2025-09-13,SKU-028,2.0,53.3,26.65,0
2026-03-14,SKU-032,12.0,1124.52,93.71,0
2024-09-12,SKU-042,7.0,400.4,57.2,0
2024-12-28,SKU-018,11.0,832.7,75.7,0
2025-07-13,SKU-060,19.0,3678.97,193.63,0
2025-10-03,SKU-032,15.0,1405.65,93.71,0
2025-11-02,SKU-055,1.0,188.97,188.97,0
2026-06-14,SKU-023,4.0,292.52,73.13,0
2025-12-10,SKU-037,2.0,138.6,69.3,0
2026-05-09,SKU-022,9.0,571.68,63.52,0
2024-08-18,SKU-006,14.0,1776.32,126.88,1
2024-03-03,SKU-034,8.0,320.64,40.08,0
2026-06-05,SKU-013,19.0,1516.01,79.79,0
2024-02-07,SKU-034,13.0,521.04,40.08,0
2025-11-19,SKU-035,2.0,78.04,39.02,0
2024-10-30,SKU-001,4.0,740.12,185.03,0
2024-05-12,SKU-057,2.0,166.68,83.34,0
2026-08-26,SKU-045,1.0,180.06,180.06,0
2026-07-11,SKU-022,12.0,762.24,63.52,0
2024-09-09,SKU-058,8.0,2092.96,261.62,1
2026-03-16,SKU-012,10.0,2059.2,205.92,1
2024-03-02,SKU-028,1.0,26.65,26.65,0
2025-03-18,SKU-016,23.0,513.82,22.34,1
2025-06-05,SKU-058,5.0,1727.95,345.59,0
2025-02-26,SKU-057,3.0,250.02,83.34,0
2025-05-24,SKU-005,3.0,1471.8,490.6,0
2025-02-07,SKU-033,0.0,732.16,66.56,0
2026-05-15,SKU-037,4.0,277.2,69.3,0
2024-08-26,SKU-014,14.0,249.9,17.85,0
2025-06-25,SKU-037,3.0,207.9,69.3,0
2026-06-13,SKU-023,1.0,73.13,73.13,0
2025-07-24,SKU-027,6.0,207.66,34.61,0
2024-10-23,SKU-025,12.0,1092.6,91.05,0
2026-06-21,SKU-057,2.0,166.68,83.34,0
2025-01-12,SKU-037,6.0,415.8,69.3,0
2026-06-30,SKU-039,1.0,76.54,76.54,0
2025-12-16,SKU-025,29.0,2133.24,73.56,1
2024-03-10,SKU-001,3.0,555.09,185.03,0
2024-09-19,SKU-026,11.0,816.97,74.27,0
2025-03-25,SKU-006,20.0,2886.8,144.34,0
2025-09-27,SKU-010,4.0,2368.96,592.24,0
2026-08-25,SKU-019,4.0,302.28,75.57,0
2025-06-27,SKU-003,12.0,3215.4,267.95,0
2025-06-10,SKU-004,2.0,760.68,380.34,0
2025-03-24,SKU-027,5.0,173.05,34.61,0
2026-07-19,SKU-010,4.0,2368.96,592.24,0
2025-06-09,SKU-059,12.0,2652.72,221.06,0
2025-06-07,SKU-008,1.0,371.2,371.2,0
2024-10-24,SKU-014,18.0,321.3,17.85,0
2025-02-02,SKU-031,14.0,1994.72,142.48,0
2025-03-19,SKU-010,10.0,4685.5,468.55,1
2024-11-28,SKU-018,14.0,952.42,68.03,1
2025-02-14,SKU-060,2.0,387.26,193.63,0
2025-06-19,SKU-024,3.0,87.54,29.18,0
2025-04-08,SKU-004,3.0,1141.02,380.34,0
2026-05-11,SKU-050,1.0,200.32,200.32,0
2026-07-03,SKU-039,1.0,65.3,65.3,1
2025-03-03,SKU-036,17.0,823.31,48.43,0
2025-07-15,SKU-008,2.0,742.4,371.2,0
2026-02-26,SKU-058,2.0,691.18,345.59,0
2026-04-11,SKU-047,3.0,138.9,46.3,0
2026-05-11,SKU-004,3.0,1141.02,380.34,0
2024-02-05,SKU-045,2.0,360.12,180.06,0
2026-05-07,SKU-005,3.0,1471.8,490.6,0
2024-02-07,SKU-019,1.0,75.57,75.57,0
2024-07-30,SKU-003,7.0,1875.65,267.95,0
2024-01-02,SKU-012,0.0,769.52,192.38,1
2024-11-11,SKU-047,1.0,46.3,46.3,0
2024-10-31,SKU-013,21.0,1675.59,79.79,0
2025-07-29,SKU-058,4.0,1382.36,345.59,0
2024-09-15,SKU-020,9.0,617.13,68.57,0
2025-09-21,SKU-042,8.0,457.6,57.2,0
2024-10-13,SKU-020,12.0,685.08,57.09,1
2025-04-21,SKU-009,1.0,148.6,148.6,0
2025-02-03,SKU-058,1.0,345.59,345.59,0
2025-06-28,SKU-052,13.0,2876.12,221.24,0
2026-04-12,SKU-057,1.0,83.34,83.34,0
2024-05-14,SKU-027,3.0,103.83,34.61,0
2025-03-14,SKU-059,10.0,2210.6,221.06,0
2024-05-16,SKU-037,3.0,207.9,69.3,0
2024-01-12,SKU-052,1.0,221.24,221.24,0
2025-12-01,SKU-047,2.0,92.6,46.3,0
2026-01-17,SKU-051,1.0,59.04,59.04,0
2024-10-11,SKU-013,29.0,2026.23,69.87,1
2026-03-05,SKU-010,3.0,1776.72,592.24,0
2024-10-28,SKU-053,16.0,1379.84,86.24,0
2024-04-21,SKU-005,4.0,1962.4,490.6,0
2024-11-28,SKU-008,1.0,321.69,321.69,1
2026-01-28,SKU-013,9.0,718.11,79.79,0
2024-12-08,SKU-058,3.0,1036.77,345.59,0
2025-11-12,SKU-048,5.0,883.7,176.74,0
2024-07-27,SKU-034,13.0,521.04,40.08,0
2026-04-13,SKU-025,12.0,1092.6,91.05,0
2026-01-02,SKU-005,5.0,2146.3,429.26,1
2025-07-02,SKU-007,6.0,2120.58,353.43,1
2026-07-02,SKU-055,2.0,327.28,163.64,1
2024-06-28,SKU-007,6.0,2522.22,420.37,0
2026-07-12,SKU-042,10.0,572.0,57.2,0
2024-07-29,SKU-006,11.0,1587.74,144.34,0
2025-08-20,SKU-004,5.0,1665.9,333.18,1
2025-08-03,SKU-033,8.0,532.48,66.56,0
2025-07-29,SKU-026,8.0,594.16,74.27,0
2025-06-05,SKU-026,2.0,148.54,74.27,0
2025-01-25,SKU-005,4.0,1962.4,490.6,0
2024-05-01,SKU-025,15.0,1365.75,91.05,0
2025-12-14,SKU-058,2.0,691.18,345.59,0
2026-05-03,SKU-027,5.0,173.05,34.61,0
2026-03-20,SKU-035,3.0,93.33,31.11,1
2026-06-05,SKU-048,2.0,353.48,176.74,0
2026-04-30,SKU-042,5.0,286.0,57.2,0
2026-05-11,SKU-054,2.0,434.6,217.3,0
2025-10-15,SKU-044,4.0,388.08,97.02,1
2025-12-15,SKU-032,28.0,2112.6,75.45,1
