date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-02-03,SKU-011,32.0,0,25,27
2025-02-03,SKU-012,50.0,117,41,103
2025-02-03,SKU-013,0.0,88,14,181
2025-02-03,SKU-014,87.0,53,7,94
2025-02-03,SKU-015,61.0,120,11,72
2025-02-03,SKU-016,68.0,94,11,151
2025-02-03,SKU-018,95.0,0,8,75
2025-02-03,SKU-019,43.0,0,8,25
2025-02-03,SKU-020,110.0,0,12,100
2025-02-03,SKU-021,127.0,0,14,28
2025-02-03,SKU-023,85.0,0,13,14
2025-02-03,SKU-024,129.0,0,11,44
2025-02-03,SKU-025,158.0,0,12,131
2025-02-03,SKU-026,108.0,0,10,76
2025-02-03,SKU-027,54.0,0,7,31
2025-02-03,SKU-028,15.0,88,17,16
2025-02-03,SKU-029,144.0,0,13,22
2025-02-03,SKU-030,94.0,0,15,36
2025-02-03,SKU-031,145.0,0,12,134
2025-02-03,SKU-032,0.0,147,19,264
2025-02-03,SKU-033,78.0,51,18,208
2025-02-03,SKU-034,215.0,0,13,208
2025-02-03,SKU-036,64.0,130,17,190
2025-02-03,SKU-037,94.0,0,16,54
2025-02-03,SKU-038,143.0,0,19,57
2025-02-03,SKU-040,17.0,78,15,22
2025-02-03,SKU-041,38.0,0,26,8
2025-02-03,SKU-042,130.0,57,18,162
2025-02-03,SKU-043,35.0,115,15,179
2025-02-03,SKU-044,23.0,102,18,49
2025-02-03,SKU-045,110.0,0,24,30
2025-02-03,SKU-046,7.0,61,17,25
2025-02-03,SKU-047,88.0,0,27,25
2025-02-03,SKU-048,169.0,0,24,107
2025-02-03,SKU-049,42.0,0,19,13
2025-02-03,SKU-051,87.0,0,20,60
2025-02-03,SKU-052,0.0,61,23,134
2025-02-03,SKU-053,0.0,120,23,296
2025-02-03,SKU-056,47.0,0,29,26
2025-02-03,SKU-057,100.0,0,31,82
2025-02-03,SKU-058,122.0,0,25,70
2025-02-03,SKU-059,55.0,123,21,105
2025-02-03,SKU-060,0.0,133,15,177
2025-02-10,SKU-001,33.0,128,21,55
2025-02-10,SKU-003,86.0,74,25,161
2025-02-10,SKU-004,89.0,0,29,69
2025-02-10,SKU-005,55.0,0,24,51
2025-02-10,SKU-006,0.0,57,28,307
2025-02-10,SKU-007,1.0,68,38,276
2025-02-10,SKU-008,108.0,0,31,37
2025-02-10,SKU-010,135.0,0,27,121
2025-02-10,SKU-011,24.0,68,25,27
2025-02-10,SKU-012,38.0,117,41,103
2025-02-10,SKU-013,26.0,95,14,181
2025-02-10,SKU-014,85.0,78,7,94
2025-02-10,SKU-015,157.0,0,11,72
2025-02-10,SKU-016,85.0,97,11,151
2025-02-10,SKU-018,46.0,91,8,75
2025-02-10,SKU-019,26.0,0,8,25
2025-02-10,SKU-020,53.0,92,12,100
2025-02-10,SKU-021,120.0,0,14,28
2025-02-10,SKU-022,0.0,125,13,186
2025-02-10,SKU-023,77.0,0,13,14
2025-02-10,SKU-024,109.0,0,11,44
2025-02-10,SKU-025,97.0,127,12,131
2025-02-10,SKU-026,79.0,0,10,76
2025-02-10,SKU-027,20.0,142,7,31
2025-02-10,SKU-028,11.0,88,17,16
2025-02-10,SKU-029,136.0,0,13,22
2025-02-10,SKU-030,87.0,0,15,36
2025-02-10,SKU-031,99.0,96,12,134
2025-02-10,SKU-032,82.0,75,19,264
2025-02-10,SKU-033,33.0,51,18,208
2025-02-10,SKU-034,133.0,126,13,208
2025-02-10,SKU-035,150.0,0,11,17
2025-02-10,SKU-036,4.0,130,17,190
2025-02-10,SKU-037,74.0,0,16,54
2025-02-10,SKU-038,128.0,0,19,57
2025-02-10,SKU-040,13.0,78,15,22
2025-02-10,SKU-041,35.0,0,26,8
2025-02-10,SKU-042,91.0,57,18,162
2025-02-10,SKU-043,84.0,107,15,179
2025-02-10,SKU-044,109.0,0,18,49
2025-02-10,SKU-045,107.0,0,24,30
2025-02-10,SKU-046,62.0,0,17,25
2025-02-10,SKU-047,83.0,0,27,25
2025-02-10,SKU-048,149.0,0,24,107
2025-02-10,SKU-049,36.0,0,19,13
2025-02-10,SKU-051,80.0,0,20,60
2025-02-10,SKU-052,35.0,73,23,134
2025-02-10,SKU-053,0.0,120,23,296
2025-02-10,SKU-056,44.0,0,29,26
2025-02-10,SKU-057,86.0,0,31,82
2025-02-10,SKU-058,113.0,0,25,70
2025-02-10,SKU-059,155.0,0,21,105
2025-02-10,SKU-060,90.0,51,15,177
2025-02-17,SKU-001,23.0,128,21,55
2025-02-17,SKU-003,,74,25,161
2025-02-17,SKU-004,84.0,0,29,69
2025-02-17,SKU-005,49.0,148,24,51
2025-02-17,SKU-006,0.0,140,28,307
2025-02-17,SKU-007,0.0,68,38,276
2025-02-17,SKU-008,104.0,0,31,37
2025-02-17,SKU-010,111.0,146,27,121
2025-02-17,SKU-011,17.0,68,25,27
2025-02-17,SKU-012,143.0,0,41,103
2025-02-17,SKU-013,0.0,95,14,181
2025-02-17,SKU-014,89.0,139,7,94
2025-02-17,SKU-015,113.0,0,11,72
2025-02-17,SKU-016,121.0,91,11,151
2025-02-17,SKU-018,89.0,0,8,75
2025-02-17,SKU-019,17.0,102,8,25
2025-02-17,SKU-020,111.0,0,12,100
2025-02-17,SKU-021,116.0,0,14,28
2025-02-17,SKU-022,51.0,52,13,186
2025-02-17,SKU-023,69.0,0,13,14
2025-02-17,SKU-024,88.0,0,11,44
2025-02-17,SKU-025,181.0,0,12,131
2025-02-17,SKU-026,37.0,50,10,76
2025-02-17,SKU-027,141.0,0,7,31
2025-02-17,SKU-028,91.0,0,17,16
2025-02-17,SKU-029,133.0,0,13,22
2025-02-17,SKU-030,77.0,0,15,36
2025-02-17,SKU-031,148.0,0,12,134
2025-02-17,SKU-032,34.0,75,19,264
2025-02-17,SKU-033,34.0,131,18,208
2025-02-17,SKU-034,192.0,103,13,208
2025-02-17,SKU-035,143.0,0,11,17
2025-02-17,SKU-036,71.0,140,17,190
2025-02-17,SKU-037,63.0,0,16,54
2025-02-17,SKU-038,116.0,0,19,57
2025-02-17,SKU-040,84.0,0,15,22
2025-02-17,SKU-041,34.0,0,26,8
2025-02-17,SKU-042,105.0,146,18,162
2025-02-17,SKU-043,,107,15,179
2025-02-17,SKU-044,96.0,0,18,49
2025-02-17,SKU-045,97.0,0,24,30
2025-02-17,SKU-046,57.0,0,17,25
2025-02-17,SKU-047,76.0,0,27,25
2025-02-17,SKU-048,128.0,0,24,107
2025-02-17,SKU-049,31.0,0,19,13
2025-02-17,SKU-051,64.0,0,20,60
2025-02-17,SKU-052,16.0,73,23,134
2025-02-17,SKU-053,54.0,87,23,296
2025-02-17,SKU-056,38.0,0,29,26
2025-02-17,SKU-057,75.0,67,31,82
2025-02-17,SKU-058,100.0,0,25,70
2025-02-17,SKU-059,131.0,0,21,105
2025-02-17,SKU-060,28.0,51,15,177
2025-02-24,SKU-001,136.0,0,21,55
2025-02-24,SKU-002,51.0,50,26,97
2025-02-24,SKU-003,15.0,74,25,161
2025-02-24,SKU-004,67.0,127,29,69
2025-02-24,SKU-005,40.0,148,24,51
2025-02-24,SKU-006,0.0,140,28,307
2025-02-24,SKU-007,34.0,72,38,276
2025-02-24,SKU-008,98.0,0,31,37
2025-02-24,SKU-010,,146,27,121
2025-02-24,SKU-011,13.0,68,25,27
2025-02-24,SKU-012,128.0,0,41,103
2025-02-24,SKU-013,48.0,68,14,181
2025-02-24,SKU-014,159.0,0,7,94
2025-02-24,SKU-015,80.0,0,11,72
2025-02-24,SKU-016,137.0,96,11,151
2025-02-24,SKU-018,50.0,122,8,75
2025-02-24,SKU-019,103.0,0,8,25
2025-02-24,SKU-020,79.0,112,12,100
2025-02-24,SKU-021,102.0,0,14,28
2025-02-24,SKU-022,20.0,81,13,186
2025-02-24,SKU-023,66.0,0,13,14
2025-02-24,SKU-024,71.0,0,11,44
2025-02-24,SKU-025,131.0,0,12,131
2025-02-24,SKU-026,55.0,129,10,76
2025-02-24,SKU-027,120.0,0,7,31
2025-02-24,SKU-028,87.0,0,17,16
2025-02-24,SKU-029,128.0,0,13,22
2025-02-24,SKU-030,64.0,0,15,36
2025-02-24,SKU-031,100.0,103,12,134
2025-02-24,SKU-032,49.0,109,19,264
2025-02-24,SKU-033,0.0,131,18,208
2025-02-24,SKU-034,220.0,0,13,208
2025-02-24,SKU-035,136.0,0,11,17
2025-02-24,SKU-036,29.0,140,17,190
2025-02-24,SKU-037,51.0,56,16,54
2025-02-24,SKU-038,101.0,0,19,57
2025-02-24,SKU-040,78.0,0,15,22
2025-02-24,SKU-041,34.0,0,26,8
2025-02-24,SKU-042,54.0,146,18,162
2025-02-24,SKU-043,88.0,107,15,179
2025-02-24,SKU-044,80.0,0,18,49
2025-02-24,SKU-045,93.0,0,24,30
2025-02-24,SKU-046,52.0,0,17,25
2025-02-24,SKU-047,74.0,0,27,25
2025-02-24,SKU-048,105.0,61,24,107
2025-02-24,SKU-049,27.0,0,19,13
2025-02-24,SKU-051,54.0,55,20,60
2025-02-24,SKU-052,0.0,73,23,134
2025-02-24,SKU-053,0.0,87,23,296
2025-02-24,SKU-056,34.0,0,29,26
2025-02-24,SKU-057,62.0,67,31,82
2025-02-24,SKU-058,85.0,0,25,70
2025-02-24,SKU-059,105.0,0,21,105
2025-02-24,SKU-060,44.0,99,15,177
2025-03-03,SKU-001,130.0,0,21,55
2025-03-03,SKU-002,37.0,50,26,97
2025-03-03,SKU-003,69.0,140,25,161
2025-03-03,SKU-004,50.0,127,29,69
2025-03-03,SKU-005,31.0,148,24,51
2025-03-03,SKU-006,0.0,140,28,307
2025-03-03,SKU-007,0.0,72,38,276
2025-03-03,SKU-008,95.0,0,31,37
2025-03-03,SKU-010,74.0,146,27,121
2025-03-03,SKU-011,80.0,0,25,27
2025-03-03,SKU-012,111.0,0,41,103
2025-03-03,SKU-013,0.0,68,14,181
2025-03-03,SKU-014,92.0,52,7,94
2025-03-03,SKU-015,52.0,62,11,72
2025-03-03,SKU-016,153.0,0,11,151
2025-03-03,SKU-018,138.0,0,8,75
2025-03-03,SKU-019,88.0,0,8,25
2025-03-03,SKU-020,158.0,0,12,100
2025-03-03,SKU-021,92.0,0,14,28
2025-03-03,SKU-022,35.0,145,13,186
2025-03-03,SKU-023,63.0,0,13,14
2025-03-03,SKU-024,49.0,0,11,44
2025-03-03,SKU-025,81.0,146,12,131
2025-03-03,SKU-026,156.0,0,10,76
2025-03-03,SKU-027,102.0,0,7,31
2025-03-03,SKU-028,81.0,0,17,16
2025-03-03,SKU-029,123.0,0,13,22
2025-03-03,SKU-030,56.0,0,15,36
2025-03-03,SKU-031,149.0,0,12,134
2025-03-03,SKU-032,0.0,109,19,264
2025-03-03,SKU-033,74.0,60,18,208
2025-03-03,SKU-034,156.0,140,13,208
2025-03-03,SKU-035,130.0,0,11,17
2025-03-03,SKU-036,116.0,79,17,190
2025-03-03,SKU-037,30.0,56,16,54
2025-03-03,SKU-038,85.0,0,19,57
2025-03-03,SKU-040,72.0,0,15,22
2025-03-03,SKU-041,32.0,0,26,8
2025-03-03,SKU-042,148.0,130,18,162
2025-03-03,SKU-043,24.0,107,15,179
2025-03-03,SKU-044,69.0,0,18,49
2025-03-03,SKU-045,88.0,0,24,30
2025-03-03,SKU-046,47.0,0,17,25
2025-03-03,SKU-047,68.0,0,27,25
2025-03-03,SKU-048,82.0,61,24,107
2025-03-03,SKU-049,22.0,0,19,13
2025-03-03,SKU-051,49.0,55,20,60
2025-03-03,SKU-052,50.0,50,23,134
2025-03-03,SKU-053,0.0,87,23,296
2025-03-03,SKU-056,31.0,0,29,26
2025-03-03,SKU-057,46.0,67,31,82
2025-03-03,SKU-058,72.0,0,25,70
2025-03-03,SKU-059,78.0,78,21,105
2025-03-03,SKU-060,0.0,99,15,177
2025-03-10,SKU-001,119.0,0,21,55
2025-03-10,SKU-002,23.0,50,26,97
2025-03-10,SKU-003,45.0,140,25,161
2025-03-10,SKU-004,38.0,127,29,69
2025-03-10,SKU-005,170.0,0,24,51
2025-03-10,SKU-006,0.0,140,28,307
2025-03-10,SKU-007,0.0,72,38,276
2025-03-10,SKU-008,89.0,0,31,37
2025-03-10,SKU-010,201.0,0,27,121
2025-03-10,SKU-011,70.0,0,25,27
2025-03-10,SKU-012,94.0,67,41,103
2025-03-10,SKU-013,10.0,70,14,181
2025-03-10,SKU-014,89.0,77,7,94
2025-03-10,SKU-015,79.0,0,11,72
2025-03-10,SKU-016,95.0,135,11,151
2025-03-10,SKU-018,99.0,0,8,75
2025-03-10,SKU-019,76.0,0,8,25
2025-03-10,SKU-020,117.0,0,12,100
2025-03-10,SKU-021,86.0,0,14,28
2025-03-10,SKU-022,113.0,70,13,186
2025-03-10,SKU-023,53.0,0,13,14
2025-03-10,SKU-024,35.0,81,11,44
2025-03-10,SKU-025,174.0,0,12,131
2025-03-10,SKU-026,,0,10,76
2025-03-10,SKU-027,82.0,0,7,31
2025-03-10,SKU-028,79.0,0,17,16
2025-03-10,SKU-029,117.0,0,13,22
2025-03-10,SKU-030,44.0,0,15,36
2025-03-10,SKU-031,98.0,95,12,134
2025-03-10,SKU-032,43.0,140,19,264
2025-03-10,SKU-033,5.0,60,18,208
2025-03-10,SKU-034,224.0,0,13,208
2025-03-10,SKU-035,121.0,0,11,17
2025-03-10,SKU-036,72.0,79,17,190
2025-03-10,SKU-037,66.0,0,16,54
2025-03-10,SKU-038,67.0,0,19,57
2025-03-10,SKU-040,68.0,0,15,22
2025-03-10,SKU-041,29.0,0,26,8
2025-03-10,SKU-042,115.0,130,18,162
2025-03-10,SKU-043,84.0,89,15,179
2025-03-10,SKU-044,51.0,0,18,49
2025-03-10,SKU-045,83.0,0,24,30
2025-03-10,SKU-046,38.0,0,17,25
2025-03-10,SKU-047,64.0,0,27,25
2025-03-10,SKU-048,54.0,61,24,107
2025-03-10,SKU-049,17.0,0,19,13
2025-03-10,SKU-051,89.0,0,20,60
2025-03-10,SKU-052,25.0,50,23,134
2025-03-10,SKU-053,27.0,78,23,296
2025-03-10,SKU-056,21.0,75,29,26
2025-03-10,SKU-057,36.0,67,31,82
2025-03-10,SKU-058,63.0,138,25,70
2025-03-10,SKU-059,55.0,78,21,105
2025-03-10,SKU-060,34.0,113,15,177
2025-03-17,SKU-001,108.0,0,21,55
2025-03-17,SKU-002,52.0,142,26,97
2025-03-17,SKU-003,16.0,140,25,161
2025-03-17,SKU-004,30.0,127,29,69
2025-03-17,SKU-005,158.0,0,24,51
2025-03-17,SKU-006,90.0,83,28,307
2025-03-17,SKU-007,0.0,72,38,276
2025-03-17,SKU-008,75.0,0,31,37
2025-03-17,SKU-010,180.0,0,27,121
2025-03-17,SKU-011,64.0,0,25,27
2025-03-17,SKU-012,85.0,67,41,103
2025-03-17,SKU-013,0.0,70,14,181
2025-03-17,SKU-014,113.0,0,7,94
2025-03-17,SKU-015,51.0,90,11,72
2025-03-17,SKU-016,174.0,0,11,151
2025-03-17,SKU-018,50.0,76,8,75
2025-03-17,SKU-019,60.0,0,8,25
2025-03-17,SKU-020,79.0,105,12,100
2025-03-17,SKU-021,74.0,0,14,28
2025-03-17,SKU-022,119.0,139,13,186
2025-03-17,SKU-023,50.0,0,13,14
2025-03-17,SKU-024,99.0,0,11,44
2025-03-17,SKU-025,119.0,92,12,131
2025-03-17,SKU-026,88.0,0,10,76
2025-03-17,SKU-027,61.0,0,7,31
2025-03-17,SKU-028,77.0,0,17,16
2025-03-17,SKU-029,106.0,0,13,22
2025-03-17,SKU-030,35.0,101,15,36
2025-03-17,SKU-031,138.0,0,12,134
2025-03-17,SKU-032,0.0,140,19,264
2025-03-17,SKU-033,10.0,54,18,208
2025-03-17,SKU-034,143.0,67,13,208
2025-03-17,SKU-035,117.0,0,11,17
2025-03-17,SKU-036,89.0,99,17,190
2025-03-17,SKU-037,,110,16,54
2025-03-17,SKU-038,49.0,140,19,57
2025-03-17,SKU-040,65.0,0,15,22
2025-03-17,SKU-041,28.0,0,26,8
2025-03-17,SKU-042,202.0,0,18,162
2025-03-17,SKU-043,29.0,89,15,179
2025-03-17,SKU-044,37.0,89,18,49
2025-03-17,SKU-045,80.0,0,24,30
2025-03-17,SKU-046,29.0,0,17,25
2025-03-17,SKU-047,58.0,0,27,25
2025-03-17,SKU-048,101.0,62,24,107
2025-03-17,SKU-049,12.0,72,19,13
2025-03-17,SKU-051,,0,20,60
2025-03-17,SKU-052,0.0,50,23,134
2025-03-17,SKU-053,0.0,78,23,296
2025-03-17,SKU-056,16.0,75,29,26
2025-03-17,SKU-057,83.0,0,31,82
2025-03-17,SKU-058,49.0,138,25,70
2025-03-17,SKU-059,33.0,78,21,105
2025-03-17,SKU-060,0.0,113,15,177
2025-03-24,SKU-001,98.0,0,21,55
2025-03-24,SKU-002,32.0,142,26,97
2025-03-24,SKU-003,127.0,60,25,161
2025-03-24,SKU-004,145.0,0,29,69
2025-03-24,SKU-005,153.0,0,24,51
2025-03-24,SKU-006,38.0,83,28,307
2025-03-24,SKU-007,0.0,72,38,276
2025-03-24,SKU-008,69.0,0,31,37
2025-03-24,SKU-010,152.0,0,27,121
2025-03-24,SKU-011,60.0,0,25,27
2025-03-24,SKU-012,76.0,67,41,103
2025-03-24,SKU-013,2.0,100,14,181
2025-03-24,SKU-014,58.0,78,7,94
2025-03-24,SKU-015,116.0,0,11,72
2025-03-24,SKU-016,112.0,115,11,151
2025-03-24,SKU-018,87.0,0,8,75
2025-03-24,SKU-019,44.0,0,8,25
2025-03-24,SKU-020,149.0,0,12,100
2025-03-24,SKU-021,68.0,0,14,28
2025-03-24,SKU-022,,0,13,186
2025-03-24,SKU-023,43.0,0,13,14
2025-03-24,SKU-024,79.0,0,11,44
2025-03-24,SKU-025,165.0,0,12,131
2025-03-24,SKU-026,51.0,71,10,76
2025-03-24,SKU-027,42.0,0,7,31
2025-03-24,SKU-028,71.0,0,17,16
2025-03-24,SKU-029,101.0,0,13,22
2025-03-24,SKU-030,19.0,101,15,36
2025-03-24,SKU-031,85.0,82,12,134
2025-03-24,SKU-032,75.0,90,19,264
2025-03-24,SKU-033,0.0,54,18,208
2025-03-24,SKU-034,127.0,124,13,208
2025-03-24,SKU-035,110.0,0,11,17
2025-03-24,SKU-036,,99,17,190
2025-03-24,SKU-037,34.0,110,16,54
2025-03-24,SKU-038,43.0,140,19,57
2025-03-24,SKU-040,56.0,0,15,22
2025-03-24,SKU-041,27.0,0,26,8
2025-03-24,SKU-042,156.0,98,18,162
2025-03-24,SKU-043,68.0,73,15,179
2025-03-24,SKU-044,24.0,89,18,49
2025-03-24,SKU-045,74.0,0,24,30
2025-03-24,SKU-046,21.0,71,17,25
2025-03-24,SKU-047,53.0,0,27,25
2025-03-24,SKU-048,80.0,62,24,107
2025-03-24,SKU-049,8.0,72,19,13
2025-03-24,SKU-051,58.0,79,20,60
2025-03-24,SKU-052,27.0,129,23,134
2025-03-24,SKU-053,,78,23,296
2025-03-24,SKU-056,12.0,75,29,26
2025-03-24,SKU-057,74.0,131,31,82
2025-03-24,SKU-058,40.0,138,25,70
2025-03-24,SKU-059,,112,21,105
2025-03-24,SKU-060,60.0,68,15,177
2025-03-31,SKU-001,89.0,0,21,55
2025-03-31,SKU-002,18.0,142,26,97
2025-03-31,SKU-003,89.0,60,25,161
2025-03-31,SKU-004,132.0,0,29,69
2025-03-31,SKU-005,137.0,0,24,51
2025-03-31,SKU-006,0.0,83,28,307
2025-03-31,SKU-007,39.0,85,38,276
2025-03-31,SKU-008,65.0,0,31,37
2025-03-31,SKU-009,125.0,0,45,33
2025-03-31,SKU-010,125.0,0,27,121
2025-03-31,SKU-011,51.0,0,25,27
2025-03-31,SKU-012,69.0,67,41,103
2025-03-31,SKU-013,0.0,100,14,181
2025-03-31,SKU-014,70.0,138,7,94
2025-03-31,SKU-015,93.0,0,11,72
2025-03-31,SKU-016,176.0,0,11,151
2025-03-31,SKU-018,48.0,118,8,75
2025-03-31,SKU-019,31.0,0,8,25
2025-03-31,SKU-020,110.0,0,12,100
2025-03-31,SKU-021,58.0,0,14,28
2025-03-31,SKU-022,138.0,83,13,186
2025-03-31,SKU-023,37.0,0,13,14
2025-03-31,SKU-024,54.0,0,11,44
2025-03-31,SKU-025,106.0,77,12,131
2025-03-31,SKU-026,88.0,0,10,76
2025-03-31,SKU-027,18.0,123,7,31
2025-03-31,SKU-028,67.0,0,17,16
2025-03-31,SKU-029,97.0,0,13,22
2025-03-31,SKU-030,110.0,0,15,36
2025-03-31,SKU-031,117.0,104,12,134
2025-03-31,SKU-032,0.0,90,19,264
2025-03-31,SKU-033,18.0,142,18,208
2025-03-31,SKU-034,158.0,144,13,208
2025-03-31,SKU-035,104.0,0,11,17
2025-03-31,SKU-036,90.0,139,17,190
2025-03-31,SKU-037,121.0,0,16,54
2025-03-31,SKU-038,176.0,0,19,57
2025-03-31,SKU-039,186.0,0,16,11
2025-03-31,SKU-040,47.0,0,15,22
2025-03-31,SKU-041,23.0,0,26,8
2025-03-31,SKU-042,110.0,98,18,162
2025-03-31,SKU-043,0.0,73,15,179
2025-03-31,SKU-044,102.0,0,18,49
2025-03-31,SKU-045,68.0,0,24,30
2025-03-31,SKU-046,14.0,71,17,25
2025-03-31,SKU-047,48.0,0,27,25
2025-03-31,SKU-048,59.0,62,24,107
2025-03-31,SKU-049,74.0,0,19,13
2025-03-31,SKU-051,39.0,79,20,60
2025-03-31,SKU-052,2.0,129,23,134
2025-03-31,SKU-053,16.0,142,23,296
2025-03-31,SKU-054,157.0,0,30,77
2025-03-31,SKU-056,10.0,75,29,26
2025-03-31,SKU-057,61.0,131,31,82
2025-03-31,SKU-058,166.0,0,25,70
2025-03-31,SKU-059,61.0,112,21,105
2025-03-31,SKU-060,19.0,68,15,177
2025-04-07,SKU-001,78.0,0,21,55
2025-04-07,SKU-002,147.0,0,26,97
2025-04-07,SKU-003,59.0,60,25,161
2025-04-07,SKU-004,116.0,0,29,69
2025-04-07,SKU-005,127.0,0,24,51
2025-04-07,SKU-006,0.0,83,28,307
2025-04-07,SKU-007,6.0,85,38,276
2025-04-07,SKU-008,65.0,0,31,37
2025-04-07,SKU-009,123.0,0,45,33
2025-04-07,SKU-010,102.0,56,27,121
2025-04-07,SKU-011,48.0,0,25,27
2025-04-07,SKU-012,,67,41,103
2025-04-07,SKU-013,37.0,126,14,181
2025-04-07,SKU-014,164.0,0,7,94
2025-04-07,SKU-015,55.0,125,11,72
2025-04-07,SKU-016,113.0,98,11,151
2025-04-07,SKU-018,112.0,0,8,75
2025-04-07,SKU-019,17.0,139,8,25
2025-04-07,SKU-020,78.0,56,12,100
2025-04-07,SKU-021,49.0,0,14,28
2025-04-07,SKU-022,149.0,108,13,186
2025-04-07,SKU-023,35.0,0,13,14
2025-04-07,SKU-024,39.0,124,11,44
2025-04-07,SKU-025,132.0,0,12,131
2025-04-07,SKU-026,49.0,74,10,76
2025-04-07,SKU-027,114.0,0,7,31
2025-04-07,SKU-028,63.0,0,17,16
2025-04-07,SKU-029,89.0,0,13,22
2025-04-07,SKU-030,99.0,0,15,36
2025-04-07,SKU-031,168.0,0,12,134
2025-04-07,SKU-032,36.0,124,19,264
2025-04-07,SKU-033,0.0,142,18,208
2025-04-07,SKU-034,,0,13,208
2025-04-07,SKU-035,89.0,0,11,17
2025-04-07,SKU-036,42.0,139,17,190
2025-04-07,SKU-037,98.0,0,16,54
2025-04-07,SKU-038,155.0,0,19,57
2025-04-07,SKU-039,184.0,0,16,11
2025-04-07,SKU-040,41.0,0,15,22
2025-04-07,SKU-041,22.0,0,26,8
2025-04-07,SKU-042,161.0,60,18,162
2025-04-07,SKU-043,19.0,50,15,179
2025-04-07,SKU-044,86.0,0,18,49
2025-04-07,SKU-045,63.0,0,24,30
2025-04-07,SKU-046,77.0,0,17,25
2025-04-07,SKU-047,40.0,0,27,25
2025-04-07,SKU-048,106.0,94,24,107
2025-04-07,SKU-049,74.0,0,19,13
2025-04-07,SKU-051,99.0,0,20,60
2025-04-07,SKU-052,0.0,129,23,134
2025-04-07,SKU-053,0.0,142,23,296
2025-04-07,SKU-054,133.0,0,30,77
2025-04-07,SKU-056,82.0,0,29,26
2025-04-07,SKU-057,46.0,131,31,82
2025-04-07,SKU-058,153.0,0,25,70
2025-04-07,SKU-059,35.0,112,21,105
2025-04-07,SKU-060,33.0,62,15,177
2025-04-14,SKU-001,62.0,0,21,55
2025-04-14,SKU-002,132.0,0,26,97
2025-04-14,SKU-003,88.0,95,25,161
2025-04-14,SKU-004,107.0,0,29,69
2025-04-14,SKU-005,116.0,0,24,51
2025-04-14,SKU-006,46.0,130,28,307
2025-04-14,SKU-007,0.0,85,38,276
2025-04-14,SKU-008,59.0,0,31,37
2025-04-14,SKU-009,120.0,0,45,33
2025-04-14,SKU-010,81.0,56,27,121
2025-04-14,SKU-011,41.0,0,25,27
2025-04-14,SKU-012,114.0,0,41,103
2025-04-14,SKU-013,,126,14,181
2025-04-14,SKU-014,100.0,0,7,94
2025-04-14,SKU-015,149.0,0,11,72
2025-04-14,SKU-016,163.0,0,11,151
2025-04-14,SKU-017,190.0,0,14,7
2025-04-14,SKU-018,71.0,53,8,75
2025-04-14,SKU-019,138.0,0,8,25
2025-04-14,SKU-020,92.0,144,12,100
2025-04-14,SKU-021,40.0,0,14,28
2025-04-14,SKU-022,192.0,0,13,186
2025-04-14,SKU-023,32.0,0,13,14
2025-04-14,SKU-024,141.0,0,11,44
2025-04-14,SKU-025,85.0,108,12,131
2025-04-14,SKU-026,85.0,0,10,76
2025-04-14,SKU-027,96.0,0,7,31
2025-04-14,SKU-028,54.0,0,17,16
2025-04-14,SKU-029,82.0,0,13,22
2025-04-14,SKU-030,92.0,0,15,36
2025-04-14,SKU-031,122.0,58,12,134
2025-04-14,SKU-032,0.0,124,19,264
2025-04-14,SKU-033,87.0,130,18,208
2025-04-14,SKU-034,164.0,57,13,208
2025-04-14,SKU-035,83.0,0,11,17
2025-04-14,SKU-036,121.0,117,17,190
2025-04-14,SKU-037,78.0,0,16,54
2025-04-14,SKU-038,143.0,0,19,57
2025-04-14,SKU-039,181.0,0,16,11
2025-04-14,SKU-040,33.0,0,15,22
2025-04-14,SKU-041,18.0,0,26,8
2025-04-14,SKU-042,114.0,60,18,162
2025-04-14,SKU-043,0.0,50,15,179
2025-04-14,SKU-044,77.0,0,18,49
2025-04-14,SKU-045,53.0,0,24,30
2025-04-14,SKU-046,71.0,0,17,25
2025-04-14,SKU-047,38.0,0,27,25
2025-04-14,SKU-048,91.0,94,24,107
2025-04-14,SKU-049,69.0,0,19,13
2025-04-14,SKU-050,85.0,0,15,3
2025-04-14,SKU-051,85.0,0,20,60
2025-04-14,SKU-052,101.0,59,23,134
2025-04-14,SKU-053,0.0,142,23,296
2025-04-14,SKU-054,119.0,0,30,77
2025-04-14,SKU-055,73.0,0,32,57
2025-04-14,SKU-056,79.0,0,29,26
2025-04-14,SKU-057,35.0,131,31,82
2025-04-14,SKU-058,142.0,0,25,70
2025-04-14,SKU-059,121.0,0,21,105
2025-04-14,SKU-060,0.0,62,15,177
2025-04-21,SKU-001,46.0,102,21,55
2025-04-21,SKU-002,115.0,0,26,97
2025-04-21,SKU-003,61.0,95,25,161
2025-04-21,SKU-004,95.0,0,29,69
2025-04-21,SKU-005,104.0,0,24,51
2025-04-21,SKU-006,0.0,130,28,307
2025-04-21,SKU-007,0.0,85,38,276
2025-04-21,SKU-008,54.0,0,31,37
2025-04-21,SKU-009,115.0,0,45,33
2025-04-21,SKU-010,59.0,56,27,121
2025-04-21,SKU-011,39.0,0,25,27
2025-04-21,SKU-012,105.0,0,41,103
2025-04-21,SKU-013,53.0,146,14,181
2025-04-21,SKU-014,34.0,97,7,94
2025-04-21,SKU-015,,0,11,72
2025-04-21,SKU-016,97.0,75,11,151
